,label,filename,xmin,ymin,xmax,ymax
527,1,1454.jpg,126.0,325.0,238.0,460.0
528,1,1213.jpg,100.0,580.0,231.0,796.0
529,1,485.jpg,156.0,331.0,247.0,449.0
530,1,1034.jpg,117.0,838.0,196.0,961.0
531,2,1049.jpg,71.0,530.0,174.0,700.0
532,1,1286.jpg,108.0,299.0,219.0,481.0
533,1,1212.jpg,99.0,634.0,183.0,744.0
534,2,367.jpg,64.0,163.0,134.0,269.0
535,1,1054.jpg,203.0,357.0,309.0,527.0
536,1,1364.jpg,77.0,511.0,189.0,632.0
537,1,771.jpg,57.0,365.0,134.0,459.0
538,1,376.jpg,90.0,208.0,173.0,329.0
539,1,308.jpg,291.0,691.0,420.0,912.0
540,1,1204.jpg,483.0,710.0,604.0,909.0
541,1,855.jpg,382.0,574.0,476.0,700.0
542,1,553.jpg,167.0,361.0,256.0,483.0
543,1,1236.jpg,260.0,602.0,369.0,740.0
544,1,1456.jpg,164.0,351.0,287.0,545.0
545,1,549.jpg,107.0,277.0,196.0,435.0
546,1,388.jpg,169.0,535.0,331.0,795.0
547,2,147.jpg,111.0,301.0,192.0,444.0
548,1,733.jpg,137.0,236.0,246.0,410.0
549,1,951.jpg,176.0,480.0,271.0,655.0
550,1,540.jpg,137.0,341.0,237.0,505.0
551,2,1705.jpg,89.0,495.0,191.0,619.0
552,1,468.jpg,85.0,489.0,295.0,755.0
553,1,64.jpg,95.0,136.0,156.0,235.0
554,2,47.jpg,232.0,548.0,373.0,737.0
555,1,825.jpg,57.0,371.0,120.0,485.0
556,1,1068.jpg,77.0,543.0,161.0,684.0
557,1,357.jpg,199.0,350.0,288.0,467.0
558,2,1155.jpg,194.0,816.0,406.0,1166.0
559,2,802.jpg,173.0,99.0,308.0,282.0
560,1,1719.jpg,115.0,350.0,212.0,476.0
561,1,952.jpg,111.0,321.0,247.0,544.0
562,2,180.jpg,428.0,526.0,642.0,820.0
563,1,1278.jpg,105.0,294.0,210.0,416.0
564,1,1233.jpg,218.0,592.0,336.0,791.0
565,2,356.jpg,232.0,245.0,351.0,383.0
566,1,1320.jpg,156.0,534.0,319.0,742.0
567,1,581.jpg,281.0,493.0,419.0,664.0
568,2,772.jpg,103.0,287.0,181.0,410.0
569,2,2.jpg,113.0,215.0,184.0,344.0
570,1,849.jpg,237.0,552.0,384.0,810.0
571,1,1525.jpg,67.0,199.0,137.0,328.0
572,1,1032.jpg,74.0,368.0,147.0,463.0
573,1,806.jpg,158.0,444.0,331.0,729.0
574,1,1091.jpg,405.0,553.0,498.0,712.0
575,1,1605.jpg,162.0,317.0,279.0,514.0
576,1,260.jpg,94.0,260.0,186.0,418.0
577,1,314.jpg,79.0,249.0,161.0,384.0
578,2,438.jpg,501.0,539.0,689.0,803.0
579,2,369.jpg,81.0,259.0,170.0,405.0
580,1,1024.jpg,208.0,701.0,277.0,802.0
581,2,1496.jpg,132.0,285.0,264.0,471.0
582,1,1326.jpg,167.0,328.0,311.0,555.0
583,1,823.jpg,160.0,389.0,261.0,559.0
584,1,548.jpg,140.0,466.0,277.0,641.0
585,1,512.jpg,142.0,291.0,261.0,415.0
586,2,659.jpg,234.0,298.0,350.0,489.0
587,1,800.jpg,49.0,176.0,110.0,274.0
588,1,243.jpg,129.0,208.0,196.0,285.0
589,1,993.jpg,254.0,188.0,411.0,332.0
590,1,289.jpg,90.0,255.0,185.0,402.0
591,1,244.jpg,73.0,264.0,166.0,421.0
592,1,1284.jpg,118.0,212.0,188.0,343.0
593,1,1667.jpg,85.0,259.0,185.0,384.0
594,1,173.jpg,127.0,406.0,250.0,557.0
595,1,691.jpg,55.0,136.0,109.0,209.0
596,1,675.jpg,141.0,358.0,261.0,571.0
597,2,1604.jpg,117.0,292.0,216.0,473.0
598,1,1194.jpg,154.0,708.0,257.0,831.0
599,1,1318.jpg,120.0,269.0,217.0,451.0
600,2,1377.jpg,74.0,215.0,151.0,339.0
601,1,1336.jpg,123.0,342.0,241.0,546.0
602,1,1701.jpg,153.0,328.0,264.0,462.0
603,1,444.jpg,130.0,460.0,246.0,610.0
604,1,886.jpg,96.0,183.0,175.0,312.0
605,1,783.jpg,242.0,602.0,300.0,706.0
606,1,1309.jpg,139.0,350.0,262.0,549.0
607,2,609.jpg,152.0,274.0,231.0,406.0
608,1,358.jpg,72.0,369.0,138.0,511.0
609,1,17.jpg,236.0,407.0,354.0,596.0
610,2,1145.jpg,169.0,160.0,244.0,250.0
611,1,746.jpg,99.0,890.0,142.0,943.0
612,1,550.jpg,296.0,468.0,414.0,618.0
613,1,1349.jpg,115.0,321.0,241.0,541.0
614,1,813.jpg,185.0,606.0,282.0,739.0
615,1,305.jpg,88.0,260.0,160.0,394.0
616,1,353.jpg,75.0,302.0,154.0,405.0
617,2,1220.jpg,162.0,354.0,270.0,491.0
618,1,959.jpg,176.0,351.0,309.0,511.0
619,1,274.jpg,160.0,453.0,297.0,606.0
620,1,1384.jpg,95.0,241.0,180.0,392.0
621,1,1401.jpg,168.0,371.0,281.0,593.0
622,1,788.jpg,220.0,260.0,272.0,345.0
623,1,1351.jpg,63.0,218.0,141.0,312.0
624,1,1463.jpg,143.0,335.0,261.0,489.0
625,1,460.jpg,104.0,323.0,191.0,439.0
626,2,449.jpg,119.0,256.0,239.0,442.0
627,1,383.jpg,142.0,285.0,230.0,399.0
628,1,1507.jpg,115.0,364.0,253.0,599.0
629,1,1340.jpg,95.0,327.0,201.0,450.0
630,1,897.jpg,126.0,421.0,244.0,599.0
631,1,1214.jpg,109.0,702.0,260.0,893.0
632,1,1273.jpg,154.0,414.0,290.0,569.0
633,1,932.jpg,190.0,326.0,292.0,449.0
634,1,595.jpg,283.0,463.0,395.0,609.0
635,1,42.jpg,94.0,266.0,185.0,422.0
636,1,285.jpg,147.0,282.0,223.0,377.0
637,1,1058.jpg,452.0,425.0,572.0,580.0
638,1,373.jpg,176.0,575.0,343.0,782.0
639,1,1536.jpg,165.0,404.0,282.0,555.0
640,1,719.jpg,186.0,522.0,317.0,686.0
641,1,850.jpg,76.0,644.0,156.0,778.0
642,1,541.jpg,381.0,587.0,469.0,711.0
643,1,801.jpg,134.0,358.0,280.0,589.0
644,2,1249.jpg,92.0,156.0,156.0,262.0
645,1,255.jpg,229.0,551.0,366.0,714.0
646,1,1179.jpg,179.0,561.0,259.0,686.0
647,2,1433.jpg,198.0,363.0,371.0,643.0
648,1,928.jpg,86.0,440.0,146.0,521.0
649,1,985.jpg,136.0,549.0,240.0,695.0
650,1,428.jpg,227.0,606.0,407.0,838.0
651,1,603.jpg,186.0,299.0,335.0,536.0
652,1,397.jpg,161.0,332.0,279.0,512.0
653,1,1680.jpg,105.0,301.0,233.0,501.0
654,1,1150.jpg,133.0,363.0,266.0,593.0
655,1,1243.jpg,58.0,546.0,139.0,641.0
656,1,614.jpg,171.0,337.0,276.0,469.0
657,1,796.jpg,75.0,523.0,170.0,648.0
658,2,585.jpg,441.0,528.0,504.0,612.0
659,1,565.jpg,109.0,198.0,171.0,277.0
660,1,791.jpg,279.0,356.0,377.0,529.0
661,1,134.jpg,151.0,279.0,230.0,384.0
662,1,1527.jpg,112.0,393.0,229.0,589.0
663,1,1503.jpg,121.0,264.0,198.0,412.0
664,1,525.jpg,913.0,707.0,1086.0,918.0
665,1,138.jpg,92.0,319.0,191.0,448.0
666,1,611.jpg,144.0,295.0,228.0,410.0
667,1,98.jpg,186.0,351.0,287.0,480.0
668,1,686.jpg,190.0,469.0,394.0,808.0
669,1,1658.jpg,166.0,354.0,309.0,574.0
670,2,606.jpg,645.0,573.0,890.0,979.0
671,1,1712.jpg,134.0,244.0,214.0,389.0
672,2,604.jpg,94.0,252.0,180.0,399.0
673,2,554.jpg,730.0,1059.0,906.0,1251.0
674,1,1226.jpg,461.0,393.0,562.0,522.0
675,2,30.jpg,75.0,219.0,171.0,331.0
676,1,1539.jpg,96.0,294.0,197.0,413.0
677,1,787.jpg,61.0,289.0,123.0,394.0
678,1,131.jpg,143.0,400.0,254.0,541.0
679,1,336.jpg,328.0,488.0,453.0,639.0
680,1,1440.jpg,117.0,248.0,221.0,388.0
681,2,445.jpg,315.0,555.0,464.0,844.0
682,1,403.jpg,147.0,306.0,265.0,477.0
683,2,1526.jpg,44.0,334.0,161.0,512.0
684,1,228.jpg,310.0,632.0,427.0,791.0
685,1,245.jpg,111.0,263.0,200.0,420.0
686,1,1007.jpg,48.0,906.0,130.0,1002.0
687,1,1036.jpg,170.0,426.0,222.0,488.0
688,2,917.jpg,206.0,598.0,277.0,707.0
689,1,1629.jpg,128.0,250.0,248.0,434.0
690,1,198.jpg,123.0,364.0,246.0,578.0
691,1,721.jpg,178.0,318.0,233.0,421.0
692,2,621.jpg,47.0,145.0,114.0,245.0
693,2,59.jpg,119.0,300.0,192.0,425.0
694,2,1671.jpg,107.0,311.0,225.0,512.0
695,2,1473.jpg,62.0,183.0,123.0,266.0
696,1,1184.jpg,248.0,415.0,333.0,517.0
697,1,1577.jpg,178.0,253.0,346.0,468.0
698,1,769.jpg,178.0,241.0,258.0,341.0
699,1,583.jpg,179.0,297.0,247.0,374.0
700,2,1365.jpg,56.0,367.0,194.0,572.0
701,1,794.jpg,250.0,155.0,368.0,333.0
702,1,467.jpg,120.0,287.0,201.0,389.0
703,1,593.jpg,144.0,261.0,239.0,380.0
704,2,309.jpg,405.0,442.0,596.0,782.0
705,1,1598.jpg,113.0,274.0,198.0,383.0
706,1,569.jpg,119.0,371.0,220.0,518.0
707,1,589.jpg,79.0,248.0,174.0,405.0
708,1,123.jpg,97.0,263.0,191.0,430.0
709,1,307.jpg,159.0,360.0,257.0,479.0
710,1,1493.jpg,134.0,401.0,265.0,569.0
711,1,1561.jpg,103.0,306.0,197.0,428.0
712,1,378.jpg,170.0,186.0,234.0,284.0
713,2,1694.jpg,37.0,284.0,132.0,440.0
714,2,633.jpg,103.0,244.0,185.0,397.0
715,1,1494.jpg,70.0,121.0,143.0,233.0
716,1,963.jpg,65.0,551.0,108.0,603.0
717,1,1250.jpg,171.0,613.0,265.0,737.0
718,1,1582.jpg,93.0,244.0,184.0,402.0
719,1,1385.jpg,114.0,446.0,247.0,601.0
720,2,389.jpg,93.0,141.0,142.0,233.0
721,1,1306.jpg,77.0,259.0,165.0,374.0
722,1,172.jpg,176.0,359.0,272.0,474.0
723,1,647.jpg,294.0,266.0,421.0,455.0
724,2,233.jpg,283.0,445.0,489.0,792.0
725,1,1437.jpg,144.0,342.0,274.0,557.0
726,1,1716.jpg,125.0,282.0,238.0,450.0
727,1,760.jpg,237.0,473.0,421.0,721.0
728,1,709.jpg,95.0,188.0,159.0,257.0
729,1,690.jpg,129.0,271.0,246.0,454.0
730,2,1699.jpg,162.0,414.0,304.0,621.0
731,1,1287.jpg,145.0,385.0,254.0,539.0
732,1,970.jpg,117.0,412.0,175.0,491.0
733,1,5.jpg,124.0,312.0,216.0,421.0
734,1,1043.jpg,141.0,318.0,225.0,473.0
735,1,1199.jpg,253.0,302.0,353.0,421.0
736,1,18.jpg,353.0,453.0,418.0,577.0
737,1,104.jpg,75.0,162.0,125.0,245.0
738,1,925.jpg,240.0,340.0,292.0,441.0
739,1,184.jpg,101.0,160.0,201.0,294.0
740,2,1372.jpg,84.0,583.0,162.0,789.0
741,1,1619.jpg,99.0,205.0,181.0,331.0
742,1,860.jpg,240.0,687.0,360.0,852.0
743,1,1420.jpg,216.0,461.0,396.0,835.0
744,2,634.jpg,179.0,267.0,243.0,353.0
745,1,107.jpg,124.0,156.0,169.0,225.0
746,2,845.jpg,147.0,413.0,275.0,592.0
747,1,1019.jpg,86.0,287.0,197.0,467.0
748,1,1391.jpg,142.0,343.0,255.0,549.0
749,1,97.jpg,103.0,219.0,140.0,270.0
750,1,640.jpg,113.0,288.0,212.0,456.0
751,1,1112.jpg,261.0,253.0,363.0,384.0
752,1,61.jpg,201.0,262.0,309.0,433.0
753,1,852.jpg,105.0,632.0,254.0,815.0
754,1,1201.jpg,76.0,184.0,160.0,309.0
755,1,559.jpg,74.0,264.0,143.0,353.0
756,1,712.jpg,90.0,197.0,154.0,316.0
757,1,1016.jpg,491.0,917.0,637.0,1102.0
758,1,1084.jpg,133.0,603.0,245.0,711.0
759,1,254.jpg,113.0,201.0,160.0,263.0
760,1,1246.jpg,102.0,459.0,167.0,538.0
761,1,1269.jpg,94.0,243.0,185.0,395.0
762,1,792.jpg,96.0,345.0,244.0,575.0
763,1,1228.jpg,139.0,460.0,282.0,704.0
764,2,31.jpg,199.0,500.0,342.0,734.0
765,1,381.jpg,54.0,263.0,141.0,391.0
766,2,519.jpg,254.0,195.0,439.0,502.0
767,1,558.jpg,188.0,380.0,289.0,495.0
768,1,1175.jpg,210.0,224.0,307.0,342.0
769,1,220.jpg,82.0,214.0,180.0,358.0
770,1,1390.jpg,148.0,310.0,243.0,493.0
771,1,483.jpg,148.0,439.0,263.0,576.0
772,2,994.jpg,273.0,225.0,359.0,366.0
773,1,1489.jpg,106.0,273.0,208.0,449.0
774,2,737.jpg,101.0,111.0,237.0,240.0
775,1,1235.jpg,96.0,433.0,191.0,581.0
776,1,379.jpg,203.0,501.0,335.0,665.0
777,1,1413.jpg,88.0,337.0,198.0,467.0
778,1,214.jpg,178.0,612.0,279.0,744.0
779,1,86.jpg,80.0,168.0,125.0,252.0
780,1,716.jpg,236.0,301.0,304.0,423.0
781,1,938.jpg,114.0,701.0,248.0,921.0
782,1,663.jpg,209.0,271.0,330.0,474.0
783,2,492.jpg,52.0,302.0,145.0,482.0
784,1,923.jpg,82.0,430.0,177.0,587.0
785,1,960.jpg,119.0,768.0,152.0,816.0
786,1,521.jpg,151.0,304.0,234.0,474.0
787,1,303.jpg,173.0,375.0,297.0,511.0
788,1,1083.jpg,115.0,442.0,194.0,564.0
789,2,1517.jpg,117.0,199.0,210.0,346.0
790,1,662.jpg,161.0,552.0,314.0,746.0
791,1,207.jpg,218.0,616.0,411.0,850.0
792,1,1025.jpg,93.0,406.0,161.0,516.0
793,1,271.jpg,187.0,320.0,260.0,463.0
794,1,1595.jpg,76.0,117.0,127.0,183.0
795,1,427.jpg,96.0,387.0,184.0,503.0
796,2,235.jpg,57.0,142.0,131.0,251.0
797,1,1640.jpg,65.0,189.0,135.0,272.0
798,2,1344.jpg,18.0,200.0,77.0,325.0
799,1,1170.jpg,111.0,619.0,262.0,873.0
800,1,363.jpg,116.0,324.0,250.0,531.0
801,2,1475.jpg,122.0,429.0,269.0,643.0
802,1,108.jpg,185.0,279.0,268.0,376.0
803,1,1345.jpg,106.0,185.0,195.0,297.0
804,1,1207.jpg,181.0,381.0,285.0,516.0
805,1,24.jpg,70.0,210.0,125.0,277.0
806,1,352.jpg,158.0,489.0,260.0,615.0
807,1,114.jpg,90.0,240.0,177.0,379.0
808,1,469.jpg,179.0,541.0,338.0,727.0
809,1,699.jpg,187.0,381.0,315.0,597.0
810,1,1211.jpg,240.0,552.0,288.0,631.0
811,1,1354.jpg,55.0,312.0,127.0,463.0
812,1,1006.jpg,72.0,539.0,234.0,771.0
813,1,1472.jpg,131.0,322.0,216.0,438.0
814,1,408.jpg,114.0,214.0,162.0,277.0
815,1,118.jpg,93.0,285.0,185.0,407.0
816,1,290.jpg,86.0,182.0,138.0,247.0
817,1,127.jpg,152.0,214.0,201.0,280.0
818,1,440.jpg,127.0,278.0,208.0,384.0
819,1,192.jpg,344.0,484.0,471.0,711.0
820,2,411.jpg,86.0,561.0,343.0,980.0
821,1,789.jpg,89.0,583.0,189.0,713.0
822,1,278.jpg,92.0,230.0,158.0,318.0
823,1,1412.jpg,86.0,134.0,153.0,232.0
824,1,1439.jpg,126.0,336.0,243.0,481.0
825,1,785.jpg,141.0,430.0,340.0,734.0
826,1,676.jpg,83.0,265.0,175.0,433.0
827,2,1464.jpg,46.0,125.0,110.0,236.0
828,1,128.jpg,433.0,476.0,521.0,584.0
829,1,1110.jpg,227.0,456.0,312.0,616.0
830,1,751.jpg,223.0,372.0,356.0,614.0
831,1,224.jpg,139.0,340.0,268.0,555.0
832,1,1389.jpg,117.0,227.0,214.0,388.0
833,1,318.jpg,117.0,265.0,237.0,438.0
834,2,1143.jpg,192.0,160.0,265.0,252.0
835,1,1012.jpg,135.0,356.0,187.0,422.0
836,1,584.jpg,119.0,346.0,196.0,450.0
837,1,344.jpg,121.0,374.0,245.0,530.0
838,1,601.jpg,58.0,117.0,118.0,201.0
839,1,1161.jpg,122.0,229.0,191.0,321.0
840,1,163.jpg,152.0,259.0,256.0,425.0
841,1,313.jpg,191.0,205.0,251.0,270.0
842,2,1618.jpg,105.0,242.0,185.0,393.0
843,1,913.jpg,161.0,474.0,211.0,530.0
844,1,72.jpg,144.0,401.0,269.0,567.0
845,1,1022.jpg,212.0,414.0,264.0,478.0
846,1,703.jpg,144.0,408.0,284.0,574.0
847,1,1608.jpg,89.0,295.0,194.0,417.0
848,1,470.jpg,220.0,358.0,340.0,505.0
849,2,1094.jpg,95.0,416.0,239.0,614.0
850,1,816.jpg,299.0,455.0,369.0,553.0
851,1,497.jpg,110.0,394.0,225.0,540.0
852,1,630.jpg,110.0,415.0,224.0,558.0
853,1,1514.jpg,172.0,497.0,313.0,692.0
854,2,882.jpg,153.0,153.0,223.0,262.0
855,1,1332.jpg,91.0,240.0,179.0,392.0
856,2,325.jpg,37.0,235.0,112.0,347.0
857,2,116.jpg,388.0,435.0,597.0,771.0
858,1,964.jpg,107.0,769.0,236.0,931.0
859,1,434.jpg,115.0,261.0,230.0,433.0
860,2,1362.jpg,116.0,436.0,296.0,647.0
861,1,1291.jpg,150.0,364.0,276.0,600.0
862,1,1009.jpg,69.0,239.0,135.0,344.0
863,1,462.jpg,135.0,715.0,260.0,926.0
864,1,15.jpg,23.0,190.0,97.0,281.0
865,1,1192.jpg,171.0,427.0,221.0,490.0
866,1,979.jpg,555.0,496.0,650.0,630.0
867,1,503.jpg,124.0,197.0,187.0,264.0
868,1,1639.jpg,147.0,253.0,314.0,509.0
869,2,628.jpg,245.0,327.0,392.0,518.0
870,2,1484.jpg,115.0,355.0,244.0,586.0
871,1,1281.jpg,42.0,142.0,96.0,237.0
872,1,778.jpg,170.0,429.0,238.0,512.0
873,1,761.jpg,311.0,431.0,374.0,512.0
874,1,152.jpg,204.0,671.0,315.0,801.0
875,2,335.jpg,148.0,472.0,227.0,633.0
876,1,1151.jpg,50.0,204.0,109.0,272.0
877,2,984.jpg,19.0,175.0,135.0,311.0
878,2,90.jpg,141.0,268.0,227.0,415.0
879,1,181.jpg,254.0,430.0,341.0,541.0
880,2,896.jpg,155.0,467.0,303.0,722.0
881,1,1101.jpg,334.0,237.0,426.0,382.0
882,1,1251.jpg,145.0,346.0,296.0,510.0
883,1,409.jpg,123.0,393.0,249.0,561.0
884,1,215.jpg,216.0,465.0,390.0,701.0
885,1,999.jpg,116.0,761.0,236.0,964.0
886,1,1346.jpg,98.0,341.0,202.0,479.0
887,2,642.jpg,151.0,374.0,274.0,567.0
888,1,1237.jpg,103.0,927.0,182.0,1071.0
889,1,142.jpg,120.0,251.0,184.0,340.0
890,1,1487.jpg,76.0,259.0,167.0,376.0
891,1,159.jpg,224.0,307.0,330.0,507.0
892,2,1005.jpg,228.0,513.0,410.0,773.0
893,1,1528.jpg,109.0,486.0,232.0,692.0
894,1,1630.jpg,150.0,386.0,272.0,599.0
895,1,340.jpg,132.0,308.0,229.0,479.0
896,2,915.jpg,460.0,245.0,603.0,462.0
897,1,909.jpg,71.0,361.0,213.0,592.0
898,1,514.jpg,189.0,448.0,319.0,608.0
899,1,644.jpg,231.0,308.0,283.0,416.0
900,2,623.jpg,107.0,284.0,213.0,455.0
901,1,221.jpg,174.0,347.0,253.0,497.0
902,1,1257.jpg,384.0,668.0,505.0,862.0
903,1,133.jpg,60.0,127.0,115.0,209.0
904,1,46.jpg,163.0,433.0,292.0,603.0
905,2,66.jpg,580.0,804.0,839.0,1077.0
906,1,263.jpg,58.0,187.0,126.0,291.0
907,1,487.jpg,67.0,175.0,97.0,219.0
908,1,1515.jpg,80.0,122.0,128.0,191.0
909,1,892.jpg,219.0,713.0,389.0,916.0
910,1,1144.jpg,84.0,265.0,171.0,404.0
911,1,990.jpg,73.0,188.0,156.0,325.0
912,2,596.jpg,302.0,363.0,508.0,645.0
913,1,1721.jpg,155.0,295.0,262.0,477.0
914,2,773.jpg,316.0,505.0,505.0,780.0
915,1,1707.jpg,113.0,284.0,210.0,469.0
916,1,1491.jpg,57.0,178.0,120.0,253.0
917,1,1108.jpg,63.0,266.0,157.0,376.0
918,2,539.jpg,355.0,417.0,489.0,604.0
919,1,300.jpg,437.0,536.0,574.0,693.0
920,1,1140.jpg,75.0,263.0,174.0,383.0
921,1,812.jpg,358.0,362.0,471.0,562.0
922,1,1700.jpg,72.0,179.0,138.0,293.0
923,2,1366.jpg,103.0,266.0,183.0,414.0
924,1,225.jpg,131.0,293.0,222.0,409.0
925,1,1174.jpg,102.0,650.0,207.0,771.0
926,1,578.jpg,132.0,387.0,229.0,507.0
927,1,150.jpg,199.0,223.0,344.0,448.0
928,2,848.jpg,149.0,350.0,294.0,575.0
929,1,186.jpg,221.0,342.0,308.0,460.0
930,1,1709.jpg,107.0,289.0,194.0,409.0
931,1,188.jpg,160.0,432.0,289.0,605.0
932,1,91.jpg,201.0,467.0,322.0,624.0
933,2,530.jpg,397.0,480.0,622.0,855.0
934,1,1254.jpg,399.0,242.0,469.0,360.0
935,1,1148.jpg,150.0,190.0,189.0,232.0
936,1,1046.jpg,397.0,417.0,456.0,492.0
937,1,1603.jpg,105.0,340.0,212.0,485.0
938,1,1248.jpg,77.0,263.0,128.0,329.0
939,1,1073.jpg,92.0,411.0,222.0,564.0
940,1,1426.jpg,139.0,386.0,256.0,543.0
941,2,178.jpg,187.0,537.0,346.0,741.0
942,1,1647.jpg,151.0,318.0,282.0,542.0
943,2,971.jpg,516.0,692.0,675.0,922.0
944,2,374.jpg,89.0,272.0,182.0,374.0
945,1,1400.jpg,75.0,253.0,156.0,406.0
946,1,454.jpg,254.0,696.0,382.0,884.0
947,1,95.jpg,247.0,427.0,388.0,673.0
948,2,908.jpg,515.0,594.0,612.0,709.0
949,1,962.jpg,87.0,763.0,209.0,951.0
950,1,723.jpg,144.0,208.0,212.0,325.0
951,1,491.jpg,149.0,299.0,246.0,460.0
952,1,1159.jpg,69.0,165.0,173.0,308.0
953,1,648.jpg,131.0,240.0,217.0,340.0
954,1,105.jpg,120.0,202.0,184.0,286.0
955,2,1631.jpg,102.0,283.0,196.0,455.0
956,1,1342.jpg,79.0,331.0,197.0,460.0
957,1,392.jpg,294.0,497.0,422.0,638.0
958,1,983.jpg,89.0,716.0,189.0,844.0
959,2,337.jpg,139.0,335.0,260.0,554.0
960,2,26.jpg,34.0,241.0,112.0,352.0
961,1,232.jpg,97.0,669.0,234.0,863.0
962,1,1315.jpg,107.0,326.0,227.0,528.0
963,1,937.jpg,340.0,491.0,449.0,630.0
964,1,1093.jpg,119.0,270.0,250.0,479.0
965,1,624.jpg,137.0,359.0,255.0,568.0
966,1,1730.jpg,149.0,422.0,297.0,619.0
967,1,413.jpg,28.0,259.0,93.0,372.0
968,1,380.jpg,86.0,271.0,177.0,426.0
969,2,151.jpg,113.0,331.0,236.0,547.0
970,1,1358.jpg,179.0,396.0,306.0,632.0
971,1,1176.jpg,308.0,574.0,456.0,810.0
972,1,320.jpg,135.0,224.0,186.0,290.0
973,1,1221.jpg,155.0,256.0,237.0,325.0
974,1,1560.jpg,107.0,315.0,200.0,432.0
975,1,1313.jpg,22.0,278.0,147.0,423.0
976,2,1524.jpg,117.0,451.0,285.0,656.0
977,1,745.jpg,68.0,428.0,133.0,531.0
978,1,1187.jpg,80.0,278.0,229.0,487.0
979,2,924.jpg,137.0,312.0,208.0,405.0
980,1,529.jpg,161.0,586.0,291.0,747.0
981,1,1292.jpg,89.0,234.0,191.0,391.0
982,1,1230.jpg,122.0,537.0,284.0,724.0
983,1,1270.jpg,49.0,251.0,101.0,328.0
984,1,954.jpg,102.0,472.0,155.0,561.0
985,1,395.jpg,118.0,330.0,247.0,539.0
986,1,939.jpg,136.0,415.0,300.0,605.0
987,1,1076.jpg,336.0,574.0,459.0,735.0
988,1,143.jpg,149.0,217.0,213.0,294.0
989,1,526.jpg,212.0,862.0,329.0,1016.0
990,1,1386.jpg,163.0,466.0,308.0,652.0
991,2,1070.jpg,398.0,134.0,444.0,210.0
992,1,1415.jpg,140.0,332.0,234.0,510.0
993,1,141.jpg,101.0,296.0,192.0,463.0
994,1,904.jpg,81.0,738.0,191.0,869.0
995,1,1117.jpg,194.0,451.0,262.0,546.0
996,1,391.jpg,157.0,531.0,311.0,722.0
997,1,1217.jpg,32.0,216.0,105.0,307.0
998,1,597.jpg,70.0,267.0,152.0,368.0
999,1,126.jpg,147.0,399.0,262.0,549.0
1000,1,1675.jpg,52.0,117.0,91.0,180.0
1001,1,1622.jpg,138.0,354.0,267.0,510.0
1002,2,722.jpg,185.0,442.0,424.0,814.0
1003,1,1645.jpg,98.0,221.0,192.0,366.0
1004,1,264.jpg,96.0,405.0,172.0,509.0
1005,1,877.jpg,109.0,657.0,154.0,718.0
1006,1,899.jpg,46.0,203.0,118.0,287.0
1007,1,1225.jpg,132.0,215.0,237.0,373.0
1008,1,518.jpg,203.0,554.0,346.0,742.0
1009,1,1505.jpg,81.0,219.0,165.0,365.0
1010,1,1333.jpg,77.0,255.0,173.0,412.0
1011,1,1660.jpg,148.0,372.0,293.0,555.0
1012,2,1569.jpg,50.0,112.0,120.0,218.0
1013,2,287.jpg,115.0,429.0,248.0,578.0
1014,1,713.jpg,206.0,293.0,294.0,433.0
1015,1,871.jpg,170.0,712.0,296.0,938.0
1016,2,736.jpg,144.0,437.0,333.0,747.0
1017,1,790.jpg,131.0,686.0,211.0,822.0
1018,1,1088.jpg,54.0,177.0,142.0,298.0
1019,1,262.jpg,103.0,201.0,152.0,264.0
1020,2,174.jpg,74.0,215.0,165.0,332.0
1021,1,919.jpg,81.0,220.0,201.0,418.0
1022,1,1677.jpg,66.0,184.0,141.0,305.0
1023,1,435.jpg,33.0,172.0,113.0,267.0
1024,2,842.jpg,215.0,574.0,320.0,745.0
1025,1,972.jpg,66.0,511.0,175.0,654.0
1026,1,417.jpg,236.0,602.0,337.0,739.0
1027,1,1641.jpg,39.0,327.0,151.0,442.0
1028,1,382.jpg,87.0,274.0,165.0,393.0
1029,1,1723.jpg,73.0,197.0,142.0,318.0
1030,1,69.jpg,192.0,230.0,238.0,294.0
1031,1,199.jpg,38.0,277.0,111.0,394.0
1032,1,334.jpg,128.0,263.0,205.0,398.0
1033,2,75.jpg,61.0,421.0,197.0,672.0
1034,1,1077.jpg,219.0,284.0,298.0,425.0
1035,1,48.jpg,168.0,318.0,237.0,433.0
1036,1,345.jpg,84.0,189.0,133.0,250.0
1037,1,1047.jpg,215.0,371.0,276.0,444.0
1038,1,738.jpg,167.0,318.0,228.0,425.0
1039,1,1167.jpg,163.0,173.0,330.0,312.0
1040,1,1105.jpg,112.0,377.0,164.0,445.0
1041,1,162.jpg,134.0,470.0,272.0,642.0
1042,1,273.jpg,291.0,556.0,415.0,714.0
1043,2,1404.jpg,113.0,331.0,240.0,503.0
1044,1,872.jpg,281.0,483.0,404.0,639.0
1045,1,866.jpg,117.0,399.0,312.0,598.0
1046,1,1421.jpg,91.0,267.0,180.0,369.0
1047,1,1376.jpg,104.0,286.0,197.0,404.0
1048,1,906.jpg,140.0,588.0,304.0,837.0
1049,1,1267.jpg,98.0,347.0,219.0,502.0
1050,1,1288.jpg,60.0,459.0,168.0,639.0
1051,1,1718.jpg,107.0,351.0,214.0,488.0
1052,1,1570.jpg,152.0,409.0,255.0,548.0
1053,1,1486.jpg,31.0,346.0,151.0,559.0
